Url,Zestimate,Price,Bathrooms,Bedrooms,Living Area,Home Type,Street Address,City,Zip,State,Country,Full Address,Latitude,Longitude,HOLC_Region,HOLC_Rating
https://www.zillow.com/homedetails/356-Summit-St-New-Haven-CT-06513/58932239_zpid/,,169900,2,4,1716,SINGLE_FAMILY,356 Summit St,New Haven,6513,CT,USA,356 Summit St New Haven 6513 CT USA ,41.3067697,-72.8811897,C13,C
https://www.zillow.com/homedetails/134-Rosewood-Ave-New-Haven-CT-06513/57958860_zpid/,219900,219900,1,3,1040,SINGLE_FAMILY,134 Rosewood Ave,New Haven,6513,CT,USA,134 Rosewood Ave New Haven 6513 CT USA ,41.3111317,-72.8765862,C13,C
https://www.zillow.com/homedetails/91-Crofton-St-New-Haven-CT-06513/57957694_zpid/,249900,249900,1,2,992,SINGLE_FAMILY,91 Crofton St,New Haven,6513,CT,USA,91 Crofton St New Haven 6513 CT USA ,41.2950362,-72.8891185,C13,C
https://www.zillow.com/homedetails/56-Chester-St-New-Haven-CT-06513/57957627_zpid/,169174,165000,1,2,945,SINGLE_FAMILY,56 Chester St,New Haven,6513,CT,USA,56 Chester St New Haven 6513 CT USA ,41.2914313,-72.8890005,C13,C
https://www.zillow.com/homedetails/528-Woodward-Ave-New-Haven-CT-06512/57956831_zpid/,289901,289900,2,3,2140,SINGLE_FAMILY,528 Woodward Ave,New Haven,6512,CT,USA,528 Woodward Ave New Haven 6512 CT USA ,41.2832561,-72.8968457,C13,C
https://www.zillow.com/homedetails/84-Hawthorne-Ave-Hamden-CT-06517/57917790_zpid/,318001,318000,2,3,1582,SINGLE_FAMILY,84 Hawthorne Ave,Hamden,6517,CT,USA,84 Hawthorne Ave Hamden 6517 CT USA ,41.3605299,-72.9126736,B2,B
https://www.zillow.com/homedetails/88-Central-Ave-Hamden-CT-06517/57917806_zpid/,229901,229900,2,3,1437,SINGLE_FAMILY,88 Central Ave,Hamden,6517,CT,USA,88 Central Ave Hamden 6517 CT USA ,41.3599252,-72.9129505,B2,B
https://www.zillow.com/homedetails/69-Park-Ave-Hamden-CT-06517/57917810_zpid/,252501,252500,3,2,1320,SINGLE_FAMILY,69 Park Ave,Hamden,6517,CT,USA,69 Park Ave Hamden 6517 CT USA ,41.3593772,-72.9123506,B2,B
https://www.zillow.com/homedetails/18-Woolsey-St-New-Haven-CT-06513/57961625_zpid/,145288,150000,1,5,1716,SINGLE_FAMILY,18 Woolsey St,New Haven,6513,CT,USA,18 Woolsey St New Haven 6513 CT USA ,41.3078336,-72.8978263,D5,D
https://www.zillow.com/homedetails/175-Lloyd-St-New-Haven-CT-06513/57962622_zpid/,193307,89900,2,3,1279,SINGLE_FAMILY,175 Lloyd St,New Haven,6513,CT,USA,175 Lloyd St New Haven 6513 CT USA ,41.3064716,-72.9004451,D5,D
https://www.zillow.com/homedetails/1346-State-St-New-Haven-CT-06511/2144565305_zpid/,413309,425000,3,5,3817,SINGLE_FAMILY,1346 State St,New Haven,6511,CT,USA,1346 State St New Haven 6511 CT USA ,41.3200168,-72.8983685,D5,D
https://www.zillow.com/homedetails/46-Greenwood-St-New-Haven-CT-06519/57969036_zpid/,150023,150000,2,3,1008,SINGLE_FAMILY,46 Greenwood St,New Haven,6519,CT,USA,46 Greenwood St New Haven 6519 CT USA ,41.3053944,-72.9448224,D3,D
https://www.zillow.com/homedetails/29-Porter-St-New-Haven-CT-06519/57971048_zpid/,,184900,2,3,1398,SINGLE_FAMILY,29 Porter St,New Haven,6519,CT,USA,29 Porter St New Haven 6519 CT USA ,41.3036001,-72.9503705,D3,D
https://www.zillow.com/homedetails/110-Hinman-St-West-Haven-CT-06516/58036431_zpid/,245001,245000,2,3,1165,SINGLE_FAMILY,110 Hinman St,West Haven,6516,CT,USA,110 Hinman St West Haven 6516 CT USA ,41.2987773,-72.958179,D8,D
https://www.zillow.com/homedetails/327-Skiff-St-North-Haven-CT-06473/2087366216_zpid/,,399900,3,4,2400,SINGLE_FAMILY,327 Skiff St,North Haven,6473,CT,USA,327 Skiff St North Haven 6473 CT USA ,41.3700815,-72.9051982,A1,A
https://www.zillow.com/homedetails/87-Woodlawn-St-Hamden-CT-06517/57917726_zpid/,,325000,2,3,1744,SINGLE_FAMILY,87 Woodlawn St,Hamden,6517,CT,USA,87 Woodlawn St Hamden 6517 CT USA ,41.3632063,-72.9122583,A3,A
https://www.zillow.com/homedetails/42-Brookside-Dr-Hamden-CT-06517/58906900_zpid/,556213,565000,4,4,3064,SINGLE_FAMILY,42 Brookside Dr,Hamden,6517,CT,USA,42 Brookside Dr Hamden 6517 CT USA ,41.3643629,-72.907367,A3,A
https://www.zillow.com/homedetails/115-Thornton-St-Hamden-CT-06517/58907206_zpid/,254319,249900,2,4,1768,SINGLE_FAMILY,115 Thornton St,Hamden,6517,CT,USA,115 Thornton St Hamden 6517 CT USA ,41.3669351,-72.9122583,A3,A
https://www.zillow.com/homedetails/61-Swarthmore-St-Hamden-CT-06517/57918079_zpid/,438501,438500,3,4,1883,SINGLE_FAMILY,61 Swarthmore St,Hamden,6517,CT,USA,61 Swarthmore St Hamden 6517 CT USA ,41.3615459,-72.9068594,A3,A
https://www.zillow.com/homedetails/1060-Ridge-Rd-Hamden-CT-06517/58906993_zpid/,736666,765000,5,5,3835,SINGLE_FAMILY,1060 Ridge Rd,Hamden,6517,CT,USA,1060 Ridge Rd Hamden 6517 CT USA ,41.363579,-72.8999837,A4,A
https://www.zillow.com/homedetails/999-Ridge-Rd-Hamden-CT-06517/57918379_zpid/,399000,399000,4,4,3662,SINGLE_FAMILY,999 Ridge Rd,Hamden,6517,CT,USA,999 Ridge Rd Hamden 6517 CT USA ,41.361974,-72.8993145,A4,A
https://www.zillow.com/homedetails/9-Killdeer-Rd-Hamden-CT-06517/57913925_zpid/,447001,447000,3,4,2314,SINGLE_FAMILY,9 Killdeer Rd,Hamden,6517,CT,USA,9 Killdeer Rd Hamden 6517 CT USA ,41.3430518,-72.9061211,A5,A
https://www.zillow.com/homedetails/120-Killdeer-Rd-Hamden-CT-06517/57911966_zpid/,620899,439900,5,5,3584,SINGLE_FAMILY,120 Killdeer Rd,Hamden,6517,CT,USA,120 Killdeer Rd Hamden 6517 CT USA ,41.3418528,-72.9027524,A5,A
https://www.zillow.com/homedetails/28-Myra-Rd-Hamden-CT-06517/57914022_zpid/,349000,349000,2,3,1929,SINGLE_FAMILY,28 Myra Rd,Hamden,6517,CT,USA,28 Myra Rd Hamden 6517 CT USA ,41.3448248,-72.9012758,A5,A
https://www.zillow.com/homedetails/10-Marshall-Rd-Hamden-CT-06517/57911858_zpid/,,1495000,6,7,4936,SINGLE_FAMILY,10 Marshall Rd,Hamden,6517,CT,USA,10 Marshall Rd Hamden 6517 CT USA ,41.3421031,-72.9058903,A5,A
https://www.zillow.com/homedetails/10-Deepwood-Dr-Hamden-CT-06517/57911742_zpid/,479393,485000,3,4,2532,SINGLE_FAMILY,10 Deepwood Dr,Hamden,6517,CT,USA,10 Deepwood Dr Hamden 6517 CT USA ,41.3390135,-72.9130889,A6,A
https://www.zillow.com/homedetails/129-Deepwood-Dr-Hamden-CT-06517/58905408_zpid/,,790000,4,6,3425,SINGLE_FAMILY,129 Deepwood Dr,Hamden,6517,CT,USA,129 Deepwood Dr Hamden 6517 CT USA ,41.3395941,-72.9177725,A6,A
https://www.zillow.com/homedetails/15-Mill-Rock-Rd-Hamden-CT-06517/57911749_zpid/,833328,865000,3,3,2800,SINGLE_FAMILY,15 Mill Rock Rd,Hamden,6517,CT,USA,15 Mill Rock Rd Hamden 6517 CT USA ,41.3376836,-72.9141041,A6,A
https://www.zillow.com/homedetails/120-Mill-Rock-Rd-Hamden-CT-06517/57925055_zpid/,449001,449000,3,4,2733,SINGLE_FAMILY,120 Mill Rock Rd,Hamden,6517,CT,USA,120 Mill Rock Rd Hamden 6517 CT USA ,41.3381486,-72.918903,A6,A
https://www.zillow.com/homedetails/85-Deepwood-Dr-Hamden-CT-06517/57911830_zpid/,326649,329000,1,3,1617,SINGLE_FAMILY,85 Deepwood Dr,Hamden,6517,CT,USA,85 Deepwood Dr Hamden 6517 CT USA ,41.3395989,-72.9162856,A6,A
https://www.zillow.com/homedetails/150-Deepwood-Dr-Hamden-CT-06517/57911474_zpid/,1905034,1999900,5,5,4541,SINGLE_FAMILY,150 Deepwood Dr,Hamden,6517,CT,USA,150 Deepwood Dr Hamden 6517 CT USA ,41.339314,-72.9192828,A6,A
https://www.zillow.com/homedetails/5-Saint-Ronan-Ter-New-Haven-CT-06511/57965149_zpid/,782876,825000,5,8,6228,SINGLE_FAMILY,5 Saint Ronan Ter,New Haven,6511,CT,USA,5 Saint Ronan Ter New Haven 6511 CT USA ,41.3222725,-72.9206564,A8,A
https://www.zillow.com/homedetails/425-Saint-Ronan-St-New-Haven-CT-06511/57964301_zpid/,1243254,1290000,7,6,6650,SINGLE_FAMILY,425 Saint Ronan St,New Haven,6511,CT,USA,425 Saint Ronan St New Haven 6511 CT USA ,41.327293,-72.9174957,A8,A
https://www.zillow.com/homedetails/495-Thompson-Ave-East-Haven-CT-06512/57910113_zpid/,335001,335000,3,3,1564,SINGLE_FAMILY,495 Thompson Ave,East Haven,6512,CT,USA,495 Thompson Ave East Haven 6512 CT USA ,41.274324,-72.8742786,B10,B
https://www.zillow.com/homedetails/15-Elm-Ct-East-Haven-CT-06512/57908873_zpid/,259001,259000,1,4,1056,SINGLE_FAMILY,15 Elm Ct,East Haven,6512,CT,USA,15 Elm Ct East Haven 6512 CT USA ,41.2808243,-72.8724325,B10,B
https://www.zillow.com/homedetails/41-Rowe-St-East-Haven-CT-06512/57905875_zpid/,193651,189000,1,1,1208,SINGLE_FAMILY,41 Rowe St,East Haven,6512,CT,USA,41 Rowe St East Haven 6512 CT USA ,41.2754562,-72.8714634,B10,B
https://www.zillow.com/homedetails/11-Dodge-Ave-East-Haven-CT-06512/57909327_zpid/,168121,149900,1,3,1072,SINGLE_FAMILY,11 Dodge Ave,East Haven,6512,CT,USA,11 Dodge Ave East Haven 6512 CT USA ,41.2695665,-72.872571,B10,B
https://www.zillow.com/homedetails/39-High-St-39-East-Haven-CT-06512/2077131874_zpid/,210266,214000,1,3,1392,SINGLE_FAMILY,39 High St #39,East Haven,6512,CT,USA,39 High St #39 East Haven 6512 CT USA ,41.2793356,-72.8714172,B10,B
https://www.zillow.com/homedetails/48-Sidney-St-East-Haven-CT-06512/57903798_zpid/,243007,239900,2,3,1260,SINGLE_FAMILY,48 Sidney St,East Haven,6512,CT,USA,48 Sidney St East Haven 6512 CT USA ,41.281534,-72.8735863,B10,B
https://www.zillow.com/homedetails/79-Treadwell-St-Hamden-CT-06517/57913612_zpid/,219389,259000,2,3,1350,SINGLE_FAMILY,79 Treadwell St,Hamden,6517,CT,USA,79 Treadwell St Hamden 6517 CT USA ,41.348531,-72.9169073,B3,B
https://www.zillow.com/homedetails/5-Heloise-St-Hamden-CT-06517/57913490_zpid/,372754,395000,2,3,1704,SINGLE_FAMILY,5 Heloise St,Hamden,6517,CT,USA,5 Heloise St Hamden 6517 CT USA ,41.3428209,-72.9148424,B3,B
https://www.zillow.com/homedetails/50-Winnett-St-Hamden-CT-06517/57913383_zpid/,224474,219000,2,3,1371,SINGLE_FAMILY,50 Winnett St,Hamden,6517,CT,USA,50 Winnett St Hamden 6517 CT USA ,41.3437499,-72.9226867,B3,B
https://www.zillow.com/homedetails/75-Hall-St-Hamden-CT-06517/57913491_zpid/,521598,529000,4,4,2724,SINGLE_FAMILY,75 Hall St,Hamden,6517,CT,USA,75 Hall St Hamden 6517 CT USA ,41.3425094,-72.9147963,B3,B
https://www.zillow.com/homedetails/133-Blake-Rd-Hamden-CT-06517/57911822_zpid/,717986,739000,5,5,4147,SINGLE_FAMILY,133 Blake Rd,Hamden,6517,CT,USA,133 Blake Rd Hamden 6517 CT USA ,41.3408263,-72.9178648,B3,B
https://www.zillow.com/homedetails/51-Francis-Ave-Hamden-CT-06517/58905799_zpid/,280089,279900,2,3,1439,SINGLE_FAMILY,51 Francis Ave,Hamden,6517,CT,USA,51 Francis Ave Hamden 6517 CT USA ,41.3444224,-72.9188569,B3,B
https://www.zillow.com/homedetails/18-Field-St-New-Haven-CT-06515/57974136_zpid/,214285,210000,2,3,1193,SINGLE_FAMILY,18 Field St,New Haven,6515,CT,USA,18 Field St New Haven 6515 CT USA ,41.3295095,-72.9780048,B4,B
https://www.zillow.com/homedetails/256-Mckinley-Ave-New-Haven-CT-06515/57972815_zpid/,797212,650000,4,5,5151,SINGLE_FAMILY,256 Mckinley Ave,New Haven,6515,CT,USA,256 Mckinley Ave New Haven 6515 CT USA ,41.3235033,-72.9656643,B4,B
https://www.zillow.com/homedetails/239-Fairfield-St-New-Haven-CT-06515/57974096_zpid/,265240,265000,2,4,1766,SINGLE_FAMILY,239 Fairfield St,New Haven,6515,CT,USA,239 Fairfield St New Haven 6515 CT USA ,41.3304908,-72.9769438,B4,B
https://www.zillow.com/homedetails/262-Yale-Ave-New-Haven-CT-06515/58933150_zpid/,389002,389000,2,4,2364,SINGLE_FAMILY,262 Yale Ave,New Haven,6515,CT,USA,262 Yale Ave New Haven 6515 CT USA ,41.3174117,-72.9602897,B4,B
https://www.zillow.com/homedetails/119-Ramsdell-St-New-Haven-CT-06515/57974099_zpid/,201532,199999,2,3,1200,SINGLE_FAMILY,119 Ramsdell St,New Haven,6515,CT,USA,119 Ramsdell St New Haven 6515 CT USA ,41.3313618,-72.9761596,B4,B
https://www.zillow.com/homedetails/63-Woodside-Ter-New-Haven-CT-06515/58933349_zpid/,349099,349000,3,3,1871,SINGLE_FAMILY,63 Woodside Ter,New Haven,6515,CT,USA,63 Woodside Ter New Haven 6515 CT USA ,41.3215759,-72.9691474,B4,B
https://www.zillow.com/homedetails/60-Benton-St-New-Haven-CT-06515/57974131_zpid/,340001,340000,3,3,1248,SINGLE_FAMILY,60 Benton St,New Haven,6515,CT,USA,60 Benton St New Haven 6515 CT USA ,41.3297953,-72.9771283,B4,B
https://www.zillow.com/homedetails/197-Alden-Ave-New-Haven-CT-06515/58933270_zpid/,316364,325000,2,4,2205,SINGLE_FAMILY,197 Alden Ave,New Haven,6515,CT,USA,197 Alden Ave New Haven 6515 CT USA ,41.3214774,-72.9644879,B4,B
https://www.zillow.com/homedetails/24-Huntington-St-New-Haven-CT-06511/58932679_zpid/,771631,799000,5,7,4538,SINGLE_FAMILY,24 Huntington St,New Haven,6511,CT,USA,24 Huntington St New Haven 6511 CT USA ,41.3293457,-72.91535,B6,B
https://www.zillow.com/homedetails/340-Livingston-St-New-Haven-CT-06511/57964214_zpid/,1666505,1850000,6,6,7073,SINGLE_FAMILY,340 Livingston St,New Haven,6511,CT,USA,340 Livingston St New Haven 6511 CT USA ,41.3284488,-72.9115892,B6,B
https://www.zillow.com/homedetails/596-Townsend-Ave-New-Haven-CT-06512/57956568_zpid/,359102,380000,2,3,2278,SINGLE_FAMILY,596 Townsend Ave,New Haven,6512,CT,USA,596 Townsend Ave New Haven 6512 CT USA ,41.273117,-72.8970764,B7,B
https://www.zillow.com/homedetails/215-Kneeland-Rd-New-Haven-CT-06512/57956474_zpid/,299001,299000,2,4,1810,SINGLE_FAMILY,215 Kneeland Rd,New Haven,6512,CT,USA,215 Kneeland Rd New Haven 6512 CT USA ,41.2784098,-72.8967995,B7,B
https://www.zillow.com/homedetails/22-Hervey-St-New-Haven-CT-06512/57956599_zpid/,259907,259900,2,4,2304,SINGLE_FAMILY,22 Hervey St,New Haven,6512,CT,USA,22 Hervey St New Haven 6512 CT USA ,41.2746688,-72.8991299,B7,B
https://www.zillow.com/homedetails/145-Hall-St-New-Haven-CT-06512/57955492_zpid/,247236,249900,2,3,1346,SINGLE_FAMILY,145 Hall St,New Haven,6512,CT,USA,145 Hall St New Haven 6512 CT USA ,41.2720815,-72.8915387,B7,B
https://www.zillow.com/homedetails/120-Hall-St-New-Haven-CT-06512/57955511_zpid/,,284900,2,3,1650,SINGLE_FAMILY,120 Hall St,New Haven,6512,CT,USA,120 Hall St New Haven 6512 CT USA ,41.2726826,-72.8922309,B7,B
https://www.zillow.com/homedetails/21-North-St-West-Haven-CT-06516/58032643_zpid/,238407,149999,2,3,2072,SINGLE_FAMILY,21 North St,West Haven,6516,CT,USA,21 North St West Haven 6516 CT USA ,41.2734223,-72.9386053,B8,B
https://www.zillow.com/homedetails/242-1st-Ave-West-Haven-CT-06516/58032652_zpid/,199999,199999,3,3,2284,SINGLE_FAMILY,242 1st Ave,West Haven,6516,CT,USA,242 1st Ave West Haven 6516 CT USA ,41.2745136,-72.938513,B8,B
https://www.zillow.com/homedetails/61-Martin-St-West-Haven-CT-06516/58030781_zpid/,229913,229900,1,3,1520,SINGLE_FAMILY,61 Martin St,West Haven,6516,CT,USA,61 Martin St West Haven 6516 CT USA ,41.2720869,-72.9451386,B8,B
https://www.zillow.com/homedetails/24-Treadwell-St-West-Haven-CT-06516/58031067_zpid/,235000,235000,3,3,1867,SINGLE_FAMILY,24 Treadwell St,West Haven,6516,CT,USA,24 Treadwell St West Haven 6516 CT USA ,41.2713206,-72.942422,B8,B
https://www.zillow.com/homedetails/21-George-St-West-Haven-CT-06516/58032230_zpid/,184420,179900,2,3,880,SINGLE_FAMILY,21 George St,West Haven,6516,CT,USA,21 George St West Haven 6516 CT USA ,41.2774501,-72.951743,B8,B
https://www.zillow.com/homedetails/15-4th-Ave-West-Haven-CT-06516/58033968_zpid/,188551,179900,2,4,1392,SINGLE_FAMILY,15 4th Ave,West Haven,6516,CT,USA,15 4th Ave West Haven 6516 CT USA ,41.2780125,-72.9472331,B8,B
https://www.zillow.com/homedetails/148-Atwater-St-West-Haven-CT-06516/58029382_zpid/,204923,199900,2,3,1122,SINGLE_FAMILY,148 Atwater St,West Haven,6516,CT,USA,148 Atwater St West Haven 6516 CT USA ,41.2650245,-72.9488018,B9,B
https://www.zillow.com/homedetails/64-Walnut-St-West-Haven-CT-06516/58956281_zpid/,191424,190000,2,3,1703,SINGLE_FAMILY,64 Walnut St,West Haven,6516,CT,USA,64 Walnut St West Haven 6516 CT USA ,41.2656061,-72.9503936,B9,B
https://www.zillow.com/homedetails/208-Court-St-West-Haven-CT-06516/58030632_zpid/,349000,349000,2,4,1964,SINGLE_FAMILY,208 Court St,West Haven,6516,CT,USA,208 Court St West Haven 6516 CT USA ,41.268842,-72.9518468,B9,B
https://www.zillow.com/homedetails/91-Church-St-West-Haven-CT-06516/58030652_zpid/,167636,159900,1,3,1296,SINGLE_FAMILY,91 Church St,West Haven,6516,CT,USA,91 Church St West Haven 6516 CT USA ,41.2699633,-72.9529541,B9,B
https://www.zillow.com/homedetails/107-Concord-St-New-Haven-CT-06512/57955891_zpid/,263406,260000,2,4,1601,SINGLE_FAMILY,107 Concord St,New Haven,6512,CT,USA,107 Concord St New Haven 6512 CT USA ,41.2609256,-72.8918617,C14,C
https://www.zillow.com/homedetails/114-Cove-St-New-Haven-CT-06512/81788440_zpid/,1698345,1850000,6,4,7824,SINGLE_FAMILY,114 Cove St,New Haven,6512,CT,USA,114 Cove St New Haven 6512 CT USA ,41.2555614,-72.8964413,C14,C
https://www.zillow.com/homedetails/41-Arden-St-New-Haven-CT-06512/57955952_zpid/,157607,154000,1,3,1056,SINGLE_FAMILY,41 Arden St,New Haven,6512,CT,USA,41 Arden St New Haven 6512 CT USA ,41.2632031,-72.8908003,C14,C
https://www.zillow.com/homedetails/106-Myron-St-New-Haven-CT-06512/57955736_zpid/,215368,215000,2,3,1344,SINGLE_FAMILY,106 Myron St,New Haven,6512,CT,USA,106 Myron St New Haven 6512 CT USA ,41.2661684,-72.8928019,C14,C
https://www.zillow.com/homedetails/7-Ira-St-New-Haven-CT-06512/57955691_zpid/,186342,179900,1,2,960,SINGLE_FAMILY,7 Ira St,New Haven,6512,CT,USA,7 Ira St New Haven 6512 CT USA ,41.2668221,-72.8957843,C14,C
https://www.zillow.com/homedetails/6-Hall-St-West-Haven-CT-06516/58033709_zpid/,202738,200000,2,2,1320,SINGLE_FAMILY,6 Hall St,West Haven,6516,CT,USA,6 Hall St West Haven 6516 CT USA ,41.2822182,-72.952585,C15,C
https://www.zillow.com/homedetails/55-Painter-Ave-West-Haven-CT-06516/58027866_zpid/,244490,240000,2,4,1224,SINGLE_FAMILY,55 Painter Ave,West Haven,6516,CT,USA,55 Painter Ave West Haven 6516 CT USA ,41.2583693,-72.9561836,C17,C
https://www.zillow.com/homedetails/93-Wilson-Ave-West-Haven-CT-06516/58027020_zpid/,264727,264500,2,3,1892,SINGLE_FAMILY,93 Wilson Ave,West Haven,6516,CT,USA,93 Wilson Ave West Haven 6516 CT USA ,41.253228,-72.9705314,C17,C
https://www.zillow.com/homedetails/112-Parker-Ave-E-West-Haven-CT-06516/58955760_zpid/,222170,222000,3,3,1200,SINGLE_FAMILY,112 Parker Ave E,West Haven,6516,CT,USA,112 Parker Ave E West Haven 6516 CT USA ,41.2556886,-72.9701623,C17,C
https://www.zillow.com/homedetails/64-Fairview-Ave-West-Haven-CT-06516/58027307_zpid/,350000,350000,1,3,1551,SINGLE_FAMILY,64 Fairview Ave,West Haven,6516,CT,USA,64 Fairview Ave West Haven 6516 CT USA ,41.2510596,-72.9650415,C17,C
https://www.zillow.com/homedetails/153-Ivy-St-West-Haven-CT-06516/58027164_zpid/,275010,275000,1,3,1160,SINGLE_FAMILY,153 Ivy St,West Haven,6516,CT,USA,153 Ivy St West Haven 6516 CT USA ,41.2543446,-72.9685938,C17,C
https://www.zillow.com/homedetails/85-Livingston-St-New-Haven-CT-06511/57964033_zpid/,718282,739000,5,6,3439,SINGLE_FAMILY,85 Livingston St,New Haven,6511,CT,USA,85 Livingston St New Haven 6511 CT USA ,41.3213244,-72.9149347,C8,C
https://www.zillow.com/homedetails/50-Cold-Spring-St-New-Haven-CT-06511/58932488_zpid/,1161017,1194999,5,6,5026,SINGLE_FAMILY,50 Cold Spring St,New Haven,6511,CT,USA,50 Cold Spring St New Haven 6511 CT USA ,41.324481,-72.9104126,C8,C
https://www.zillow.com/homedetails/17-Old-Orchard-Rd-North-Haven-CT-06473/174435000_zpid/,703063,725000,5,5,4425,SINGLE_FAMILY,17 Old Orchard Rd,North Haven,6473,CT,USA,17 Old Orchard Rd North Haven 6473 CT USA ,41.3657002,-72.8951844,A2,A
https://www.zillow.com/homedetails/191-Atwater-St-New-Haven-CT-06513/57960884_zpid/,,150000,1,3,1154,SINGLE_FAMILY,191 Atwater St,New Haven,6513,CT,USA,191 Atwater St New Haven 6513 CT USA ,41.3162974,-72.8937076,C11,C
https://www.zillow.com/homedetails/12-Welton-St-New-Haven-CT-06511/57960600_zpid/,175000,175000,2,3,1220,SINGLE_FAMILY,12 Welton St,New Haven,6511,CT,USA,12 Welton St New Haven 6511 CT USA ,41.3249933,-72.8956112,C10,C
https://www.zillow.com/homedetails/130-Eagle-St-New-Haven-CT-06511/57963076_zpid/,299899,299900,2,3,1088,SINGLE_FAMILY,130 Eagle St,New Haven,6511,CT,USA,130 Eagle St New Haven 6511 CT USA ,41.3191767,-72.9089013,C9,C
https://www.zillow.com/homedetails/59-Edwards-St-New-Haven-CT-06511/58932583_zpid/,607315,620000,3,2,2414,SINGLE_FAMILY,59 Edwards St,New Haven,6511,CT,USA,59 Edwards St New Haven 6511 CT USA ,41.3168366,-72.9114739,C9,C
https://www.zillow.com/homedetails/156-Mitchell-Dr-New-Haven-CT-06511/2080274775_zpid/,235925,245000,1,2,768,SINGLE_FAMILY,156 Mitchell Dr,New Haven,6511,CT,USA,156 Mitchell Dr New Haven 6511 CT USA ,41.3231459,-72.9073316,C9,C